conceptdoi,doi,metadata.title,stats.views,#versions,links.html,links.doi,created,updated
10.5281/zenodo.6510035,10.5281/zenodo.6510036,"Renaissance Benchmark Results for OpenJDK, HotSpot and GraalVM",13.0,1,https://zenodo.org/record/6510036,https://doi.org/10.5281/zenodo.6510036,2022-05-01T16:48:57.760705+00:00,2022-05-02T01:49:17.886384+00:00
10.5281/zenodo.6377080,10.5281/zenodo.6377081,Data for imaging system calibration,13.0,1,https://zenodo.org/record/6377081,https://doi.org/10.5281/zenodo.6377081,2022-03-22T17:51:15.004287+00:00,2022-03-24T01:51:00.313853+00:00
10.5281/zenodo.6543496,10.5281/zenodo.6543497,Including Data Management in Research Culture Increases the Reproducibility of Scientific Results,13.0,1,https://zenodo.org/record/6543497,https://doi.org/10.5281/zenodo.6543497,2022-05-12T16:04:48.072050+00:00,2022-05-15T12:52:03.895713+00:00
10.5281/zenodo.6588025,10.5281/zenodo.6588026,Datos SeqBreed,13.0,1,https://zenodo.org/record/6588026,https://doi.org/10.5281/zenodo.6588026,2022-05-27T17:50:45.823373+00:00,2022-05-28T01:50:33.407583+00:00
10.5281/zenodo.6564776,10.5281/zenodo.6564777,Code: The effects of model complexity on model output uncertainty in co-evolved coupled natural–human systems,13.0,1,https://zenodo.org/record/6564777,https://doi.org/10.5281/zenodo.6564777,2022-05-19T19:37:10.477661+00:00,2022-05-20T01:49:38.469257+00:00
10.5281/zenodo.6390717,10.5281/zenodo.6390718,INNOSETA database,13.0,1,https://zenodo.org/record/6390718,https://doi.org/10.5281/zenodo.6390718,2022-03-28T14:41:54.778012+00:00,2022-03-29T01:49:57.884609+00:00
10.5281/zenodo.5997091,10.5281/zenodo.6541983,Molecular Dynamics simulations of shear droplets,13.0,4,https://zenodo.org/record/6541983,https://doi.org/10.5281/zenodo.6541983,2022-05-12T09:06:06.263263+00:00,2022-05-12T13:49:50.147671+00:00
10.5281/zenodo.3966986,10.5281/zenodo.6457593,Reports about the software behaviour delivered within the GeoBIM benchmark 2019 - Task 3,13.0,2,https://zenodo.org/record/6457593,https://doi.org/10.5281/zenodo.6457593,2022-04-13T08:26:25.736480+00:00,2022-04-13T13:49:14.732627+00:00
10.5281/zenodo.6362848,10.5281/zenodo.6362849,"7T Whole Body DMI Proposal Preliminary Data (Brain, Liver, Muscle, Heart)",13.0,1,https://zenodo.org/record/6362849,https://doi.org/10.5281/zenodo.6362849,2022-03-16T14:50:20.741748+00:00,2022-03-17T01:49:40.890305+00:00
10.5281/zenodo.6419021,10.5281/zenodo.6542543,OpenAIRE Research Graph Dump: new collected projects,13.0,2,https://zenodo.org/record/6542543,https://doi.org/10.5281/zenodo.6542543,2022-05-25T09:42:56.784618+00:00,2022-05-25T13:50:17.794827+00:00
10.5281/zenodo.6568294,10.5281/zenodo.6568295,Precios Claros (2016-05 - 2018-03),13.0,1,https://zenodo.org/record/6568295,https://doi.org/10.5281/zenodo.6568295,2022-05-24T17:50:20.540876+00:00,2022-05-25T01:50:40.380795+00:00
10.5281/zenodo.6466763,10.5281/zenodo.6466764,Document Liveness Challenge (DLC-2021) - part 3 (cc),13.0,1,https://zenodo.org/record/6466764,https://doi.org/10.5281/zenodo.6466764,2022-04-25T15:59:55.079321+00:00,2022-04-26T13:51:07.849453+00:00
10.5281/zenodo.6624080,10.5281/zenodo.6624081,A Large-Scale Dataset of Twitter Chatter about Online Learning during the Current COVID-19 Omicron Wave,13.0,1,https://zenodo.org/record/6624081,https://doi.org/10.5281/zenodo.6624081,2022-06-08T13:11:14.363463+00:00,2022-06-09T02:45:48.515040+00:00
10.5281/zenodo.4650816,10.5281/zenodo.6542414,CCG Starter Data Kit: Zimbabwe,13.0,4,https://zenodo.org/record/6542414,https://doi.org/10.5281/zenodo.6542414,2022-05-12T10:54:15.846068+00:00,2022-05-12T13:49:50.142848+00:00
10.5281/zenodo.6517360,10.5281/zenodo.6531758,Dataset of DNS over HTTPS (DoH) Internet Servers,13.0,2,https://zenodo.org/record/6531758,https://doi.org/10.5281/zenodo.6531758,2022-05-09T10:59:53.519157+00:00,2022-05-09T13:49:36.983705+00:00
10.5281/zenodo.4767451,10.5281/zenodo.6393226,Supporting information - A value creation model from science-society interconnections: Components and archetypes,13.0,2,https://zenodo.org/record/6393226,https://doi.org/10.5281/zenodo.6393226,2022-03-29T09:15:37.510690+00:00,2022-03-29T13:49:24.735791+00:00
10.5281/zenodo.6403788,10.5281/zenodo.6403789,"Custom language model checkpoints used in ""Testing the limits of natural language models for predicting human language judgments""",12.0,1,https://zenodo.org/record/6403789,https://doi.org/10.5281/zenodo.6403789,2022-04-01T01:03:57.405312+00:00,2022-04-01T01:50:13.727340+00:00
10.5281/zenodo.6396972,10.5281/zenodo.6396973,Data from Pati Cientific 2022-03-10 TD-3,12.0,1,https://zenodo.org/record/6396973,https://doi.org/10.5281/zenodo.6396973,2022-03-30T12:46:18.841587+00:00,2022-03-31T01:50:09.241796+00:00
10.5281/zenodo.6448196,10.5281/zenodo.6448197,"5D-NP-MATER_MDO - Open Dataset for ""Novel, High-Resolution, Subtractive Photoresist Formulations for 3D Direct Laser Writing Based on Cyclic Ketene Acetals""",12.0,1,https://zenodo.org/record/6448197,https://doi.org/10.5281/zenodo.6448197,2022-04-11T14:54:41.621989+00:00,2022-04-12T01:49:37.369582+00:00
10.5281/zenodo.6390645,10.5281/zenodo.6390646,INNOSETA database 2021: projects,12.0,1,https://zenodo.org/record/6390646,https://doi.org/10.5281/zenodo.6390646,2022-03-28T14:33:21.634666+00:00,2022-03-29T01:49:56.099850+00:00
10.5281/zenodo.6517405,10.5281/zenodo.6517406,Supplementary Data for 'Gas-phase Peroxyl Radical Recombination Reactions: A Computational Study of Formation and Decomposition of Tetroxides',12.0,1,https://zenodo.org/record/6517406,https://doi.org/10.5281/zenodo.6517406,2022-05-05T05:20:08.733067+00:00,2022-06-03T10:54:19.195034+00:00
10.5281/zenodo.6560111,10.5281/zenodo.6560112,LAUTx - Individual Tree Point Clouds from Austrian forest Inventory plots,12.0,1,https://zenodo.org/record/6560112,https://doi.org/10.5281/zenodo.6560112,2022-05-18T12:39:48.807609+00:00,2022-05-18T13:51:29.072998+00:00
10.5281/zenodo.6559047,10.5281/zenodo.6559048,"ERA5-Land weekly: Total precipitation, weekly time series for Europe at 1 km resolution (2016 - 2020)",12.0,1,https://zenodo.org/record/6559048,https://doi.org/10.5281/zenodo.6559048,2022-05-20T06:39:29.306616+00:00,2022-05-20T13:50:04.890178+00:00
10.5281/zenodo.5139476,10.5281/zenodo.5139477,CCG Starter Data Kit: Laos,12.0,1,https://zenodo.org/record/5139477,https://doi.org/10.5281/zenodo.5139477,2022-04-22T16:55:32.937252+00:00,2022-04-26T09:18:27.808395+00:00
10.5281/zenodo.6480219,10.5281/zenodo.6480220,KTH Live-in-Lab Appliance Energy Consumption Dataset,12.0,1,https://zenodo.org/record/6480220,https://doi.org/10.5281/zenodo.6480220,2022-04-23T17:14:48.936973+00:00,2022-04-24T13:49:17.857355+00:00
10.5281/zenodo.6390354,10.5281/zenodo.6390355,Geographic Diversity in Public Code Contributions — Replication Package,12.0,1,https://zenodo.org/record/6390355,https://doi.org/10.5281/zenodo.6390355,2022-03-28T13:30:32.749781+00:00,2022-03-31T06:38:54.430207+00:00
10.5281/zenodo.6578707,10.5281/zenodo.6591666,Dataset for An Empirical Study of Hackathon Code Creation and Reuse,12.0,3,https://zenodo.org/record/6591666,https://doi.org/10.5281/zenodo.6591666,2022-05-29T19:23:04.097872+00:00,2022-05-30T18:51:32.934746+00:00
10.5281/zenodo.6472372,10.5281/zenodo.6472373,Data from Pati Cientific 2022-04-19 TD-5,12.0,1,https://zenodo.org/record/6472373,https://doi.org/10.5281/zenodo.6472373,2022-04-20T09:41:11.418717+00:00,2022-04-20T13:49:24.304372+00:00
10.5281/zenodo.5532907,10.5281/zenodo.6465381,The protein organization of a red blood cell,12.0,7,https://zenodo.org/record/6465381,https://doi.org/10.5281/zenodo.6465381,2022-04-17T01:17:51.065699+00:00,2022-04-17T13:49:16.683916+00:00
10.5281/zenodo.6036207,10.5281/zenodo.6451016,"Result files (ALLDATA): ""Joint structural annotation of small molecules using liquid chromatography retention order and tandem mass spectrometry data with LC-MS²Struct""",12.0,2,https://zenodo.org/record/6451016,https://doi.org/10.5281/zenodo.6451016,2022-04-27T10:26:07.039843+00:00,2022-04-27T13:49:42.221395+00:00
10.5281/zenodo.6472637,10.5281/zenodo.6472638,Data and Code: Cortical representations of symbolic and non-symbolic quantity expand but become estranged with learning and development,12.0,1,https://zenodo.org/record/6472638,https://doi.org/10.5281/zenodo.6472638,2022-04-21T05:48:12.912227+00:00,2022-04-21T13:49:14.875646+00:00
10.5281/zenodo.5837547,10.5281/zenodo.5837548,Telerehabilitation in early cognitive impairment: a usability and user experience study of the HomeCoRe system,12.0,1,https://zenodo.org/record/5837548,https://doi.org/10.5281/zenodo.5837548,2022-04-27T14:37:14.702536+00:00,2022-04-28T13:49:48.203347+00:00
10.5281/zenodo.6509714,10.5281/zenodo.6509715,DLCC Gold Standard,12.0,1,https://zenodo.org/record/6509715,https://doi.org/10.5281/zenodo.6509715,2022-05-01T11:09:03.585807+00:00,2022-05-01T13:49:20.608156+00:00
10.5281/zenodo.4725484,10.5281/zenodo.6542385,CCG Starter Data Kit: Senegal,12.0,5,https://zenodo.org/record/6542385,https://doi.org/10.5281/zenodo.6542385,2022-05-12T10:45:24.354305+00:00,2022-05-12T13:49:49.847868+00:00
10.5281/zenodo.6420311,10.5281/zenodo.6420312,"Tracking magma spine extrusion from space: Implications for conduit and topography complexity at Shiveluch volcano, Kamchatka - Webcam data repository",12.0,1,https://zenodo.org/record/6420312,https://doi.org/10.5281/zenodo.6420312,2022-04-07T07:58:31.201751+00:00,2022-04-07T13:49:26.235318+00:00
10.5281/zenodo.1422852,10.5281/zenodo.6468871,TAIR functional annotation data,12.0,13,https://zenodo.org/record/6468871,https://doi.org/10.5281/zenodo.6468871,2022-04-18T22:21:09.012258+00:00,2022-04-20T01:50:00.917302+00:00
10.5281/zenodo.6472758,10.5281/zenodo.6472759,"Interpolated Clay Fraction and Resistivity model of the Aare Valley, Switzerland",12.0,1,https://zenodo.org/record/6472759,https://doi.org/10.5281/zenodo.6472759,2022-04-20T12:18:32.636677+00:00,2022-04-20T13:49:24.569281+00:00
10.5281/zenodo.6518290,10.5281/zenodo.6518291,User Interface Logs for SmartRPA,12.0,1,https://zenodo.org/record/6518291,https://doi.org/10.5281/zenodo.6518291,2022-05-05T22:52:42.802703+00:00,2022-05-06T01:49:55.601697+00:00
10.5281/zenodo.6415145,10.5281/zenodo.6415146,Data from Pati Cientific 2022-04-05 TD-4,11.0,1,https://zenodo.org/record/6415146,https://doi.org/10.5281/zenodo.6415146,2022-04-05T15:15:29.031879+00:00,2022-04-06T13:50:14.455972+00:00
10.5281/zenodo.6554109,10.5281/zenodo.6554110,How to charge while drive: Scheduling point-to-point deliveries of an electric vehicle under overhead wiring,11.0,1,https://zenodo.org/record/6554110,https://doi.org/10.5281/zenodo.6554110,2022-05-16T14:38:12.654780+00:00,2022-05-17T01:50:11.029563+00:00
,10.5061/dryad.f7m0cfxz9,"Data from: Temporal variability in snow accumulation and density at Summit Camp, Greenland ice sheet",11.0,1,https://zenodo.org/record/6425866,https://doi.org/10.5061/dryad.f7m0cfxz9,2022-04-08T18:09:14.266103+00:00,2022-06-05T16:50:13.309612+00:00
,10.5061/dryad.4j0zpc8dk,Habitats as predictors in species distribution models: Shall we use continuous or binary data?,11.0,1,https://zenodo.org/record/6385722,https://doi.org/10.5061/dryad.4j0zpc8dk,2022-03-25T23:12:50.122178+00:00,2022-06-05T18:17:24.891912+00:00
,10.5061/dryad.ns1rn8pvz,Risk-taking coping style correlates with SERT SNP290 polymorphisms in free-living great tits,11.0,1,https://zenodo.org/record/6544044,https://doi.org/10.5061/dryad.ns1rn8pvz,2022-05-12T17:33:49.362611+00:00,2022-06-05T20:05:23.209580+00:00
10.5281/zenodo.6387421,10.5281/zenodo.6387422,"Experimental materials for ""The Effect of Information Content and Length on Name Recollection""",11.0,1,https://zenodo.org/record/6387422,https://doi.org/10.5281/zenodo.6387422,2022-03-27T18:02:24.503386+00:00,2022-03-28T13:49:43.557564+00:00
10.5281/zenodo.5716853,10.5281/zenodo.6387895,List of papers,11.0,2,https://zenodo.org/record/6387895,https://doi.org/10.5281/zenodo.6387895,2022-03-27T17:50:02.910855+00:00,2022-03-28T13:49:43.779174+00:00
10.5281/zenodo.6470235,10.5281/zenodo.6470236,Multimodal Electric Guitar Data,11.0,1,https://zenodo.org/record/6470236,https://doi.org/10.5281/zenodo.6470236,2022-04-22T15:03:09.920861+00:00,2022-04-23T13:49:34.314565+00:00
10.5281/zenodo.4650902,10.5281/zenodo.6542368,CCG Starter Data Kit: Mozambique,11.0,3,https://zenodo.org/record/6542368,https://doi.org/10.5281/zenodo.6542368,2022-05-12T10:41:45.663210+00:00,2022-05-12T13:49:50.086203+00:00
10.5281/zenodo.6568980,10.5281/zenodo.6568981,"Datasets from ""Circulating miRNA and Lung Cancer: - a More Comprehensive Analysis of Available Data""",11.0,1,https://zenodo.org/record/6568981,https://doi.org/10.5281/zenodo.6568981,2022-05-26T12:05:31.119107+00:00,2022-05-26T13:50:37.560614+00:00
10.5281/zenodo.6091624,10.5281/zenodo.6091625,"Dataset for ""Personalised Learning Environments Based on Knowledge Graphs and the Zone of Proximal Development""",11.0,1,https://zenodo.org/record/6091625,https://doi.org/10.5281/zenodo.6091625,2022-03-23T09:31:05.867122+00:00,2022-03-24T01:51:07.134038+00:00
10.5281/zenodo.4873908,10.5281/zenodo.6372120,Dependencies in DevOps Survey 2021,11.0,2,https://zenodo.org/record/6372120,https://doi.org/10.5281/zenodo.6372120,2022-04-07T16:18:46.393937+00:00,2022-04-08T01:49:39.792074+00:00
10.5281/zenodo.3967005,10.5281/zenodo.6457500,Reports about the tools for georeferencing IFC delivered within the GeoBIM benchmark 2019 - Task 2,11.0,2,https://zenodo.org/record/6457500,https://doi.org/10.5281/zenodo.6457500,2022-04-13T07:53:16.062207+00:00,2022-04-13T13:49:14.732334+00:00
10.5281/zenodo.6472168,10.5281/zenodo.6472169,Data from Pati Cientific 2022-04-19 TD-2,11.0,1,https://zenodo.org/record/6472169,https://doi.org/10.5281/zenodo.6472169,2022-04-20T08:04:37.628763+00:00,2022-04-20T13:49:24.108632+00:00
10.5281/zenodo.6599486,10.5281/zenodo.6599487,Human splenic capillaries do not join sinuses or venules and have unique open ends. Three-dimensional evidence in virtual reality. Supplementary files,11.0,1,https://zenodo.org/record/6599487,https://doi.org/10.5281/zenodo.6599487,2022-06-04T11:31:22.451080+00:00,2022-06-04T13:51:07.785277+00:00
10.5281/zenodo.6471179,10.5281/zenodo.6471180,ALARMES CERRADO HISTORIC,11.0,1,https://zenodo.org/record/6471180,https://doi.org/10.5281/zenodo.6471180,2022-04-19T18:44:02.302279+00:00,2022-04-20T01:50:05.246288+00:00
10.5281/zenodo.6511226,10.5281/zenodo.6511227,Fishyscapes Lost & Found validation set,11.0,1,https://zenodo.org/record/6511227,https://doi.org/10.5281/zenodo.6511227,2022-05-02T10:36:20.105962+00:00,2022-05-02T13:49:18.998220+00:00
10.5281/zenodo.6412405,10.5281/zenodo.6412406,"Source code and data used in ""Reliable Editions from Unreliable Components""",11.0,1,https://zenodo.org/record/6412406,https://doi.org/10.5281/zenodo.6412406,2022-04-04T16:42:08.583821+00:00,2022-04-05T13:49:41.692047+00:00
10.5281/zenodo.6538681,10.5281/zenodo.6538682,"Dataset used  for ""Recruitment credit cannot compensate for extinction debt in a degraded dry Afromontane forest, northern Ethiopia""",11.0,1,https://zenodo.org/record/6538682,https://doi.org/10.5281/zenodo.6538682,2022-05-11T10:40:28.031771+00:00,2022-05-11T13:49:37.586979+00:00
10.5281/zenodo.6546491,10.5281/zenodo.6546492,Dataset for Dynamic Analysis of Quantum Annealing Programs,11.0,1,https://zenodo.org/record/6546492,https://doi.org/10.5281/zenodo.6546492,2022-05-13T13:16:01.880989+00:00,2022-05-16T06:58:29.229190+00:00
10.5281/zenodo.6483822,10.5281/zenodo.6483992,ProtNAff: Protein-bound Nucleic Acid filters and fragment libraries,11.0,2,https://zenodo.org/record/6483992,https://doi.org/10.5281/zenodo.6483992,2022-04-25T17:51:52.274612+00:00,2022-04-26T13:51:06.515522+00:00
,10.5061/dryad.kprr4xh3g,Data from: Environmental controls on African herbivore responses to landscapes of fear,10.0,1,https://zenodo.org/record/6423463,https://doi.org/10.5061/dryad.kprr4xh3g,2022-04-07T22:24:51.488569+00:00,2022-06-03T22:11:35.618505+00:00
,10.1109/ACCESS.2022.3162854,Resources and Benchmarks for Keyword Search in Spoken Audio From Low-Resource Indian Languages,10.0,1,https://zenodo.org/record/6557032,https://doi.org/10.1109/ACCESS.2022.3162854,2022-05-17T12:50:33.270727+00:00,2022-05-17T13:50:07.768550+00:00
10.5281/zenodo.6418503,10.5281/zenodo.6418507,[Data Only],10.0,1,https://zenodo.org/record/6418507,https://doi.org/10.5281/zenodo.6418507,2022-04-06T15:02:00.504564+00:00,2022-04-07T01:49:14.148930+00:00
10.5281/zenodo.6554207,10.5281/zenodo.6554208,BiodivBERT: Pre-processed Datasets for NER and RE Downstream Tasks,10.0,1,https://zenodo.org/record/6554208,https://doi.org/10.5281/zenodo.6554208,2022-05-16T15:40:03.790824+00:00,2022-05-17T01:50:10.004439+00:00
10.5281/zenodo.6327236,10.5281/zenodo.6529979,(nirscene) deepNIR: Dataset for generating synthetic NIR images,10.0,2,https://zenodo.org/record/6529979,https://doi.org/10.5281/zenodo.6529979,2022-05-09T05:51:53.707992+00:00,2022-05-09T13:49:37.048677+00:00
10.5281/zenodo.6343657,10.5281/zenodo.6376096,MDIW-13: New Database and Benchmark for Script Identification,10.0,2,https://zenodo.org/record/6376096,https://doi.org/10.5281/zenodo.6376096,2022-03-24T09:38:53.737211+00:00,2022-03-24T13:49:25.722302+00:00
,10.5061/dryad.bzkh189c3,Age-specific activation patterns and inter-subject similarity during verbal working-memory maintenance and Cognitive Reserve,10.0,1,https://zenodo.org/record/6518900,https://doi.org/10.5061/dryad.bzkh189c3,2022-05-04T19:19:33.697694+00:00,2022-06-05T21:00:41.659634+00:00
10.5281/zenodo.6532472,10.5281/zenodo.6532473,"Drugs, Diseases, Genes and Proteins in the CORD-19 Corpus",10.0,1,https://zenodo.org/record/6532473,https://doi.org/10.5281/zenodo.6532473,2022-05-10T14:54:21.313030+00:00,2022-05-12T18:07:27.706824+00:00
10.5281/zenodo.6394635,10.5281/zenodo.6394636,Data from Pati Cientific 2022-03-08 TD-2,10.0,1,https://zenodo.org/record/6394636,https://doi.org/10.5281/zenodo.6394636,2022-03-29T16:21:05.863543+00:00,2022-03-31T01:50:00.781623+00:00
10.5281/zenodo.6538851,10.5281/zenodo.6538852,Extracted Information for the Systematic Review of Survey Scales for Measuring Information Privacy Concerns on Social Network Sites,10.0,1,https://zenodo.org/record/6538852,https://doi.org/10.5281/zenodo.6538852,2022-05-11T11:49:21.502388+00:00,2022-05-11T13:49:37.331522+00:00
10.5281/zenodo.6390508,10.5281/zenodo.6390509,Data from Pati Cientific 2022-02-15 TD-3,10.0,1,https://zenodo.org/record/6390509,https://doi.org/10.5281/zenodo.6390509,2022-03-28T14:04:14.844621+00:00,2022-03-29T01:49:55.307848+00:00
10.5281/zenodo.6509677,10.5281/zenodo.6509678,"Archival bundle of the data used for ""A 2-phase Strategy For Intelligent Cloud Operations""",10.0,1,https://zenodo.org/record/6509678,https://doi.org/10.5281/zenodo.6509678,2022-05-01T10:35:18.275776+00:00,2022-05-01T13:49:20.849067+00:00
10.5281/zenodo.4725486,10.5281/zenodo.6542270,CCG Starter Data Kit: Benin,10.0,5,https://zenodo.org/record/6542270,https://doi.org/10.5281/zenodo.6542270,2022-05-12T10:23:36.577746+00:00,2022-05-12T13:49:49.471345+00:00
10.5281/zenodo.6551613,10.5281/zenodo.6551614,A Novel BLE RSSI Database for Analyzing Routines of Community-Dwelling Older Adults,10.0,1,https://zenodo.org/record/6551614,https://doi.org/10.5281/zenodo.6551614,2022-05-15T21:58:55.506227+00:00,2022-05-16T01:49:31.664455+00:00
10.5281/zenodo.4737634,10.5281/zenodo.6542313,CCG Starter Data Kit: Cote D'Ivoire,10.0,4,https://zenodo.org/record/6542313,https://doi.org/10.5281/zenodo.6542313,2022-05-12T10:30:11.155386+00:00,2022-05-12T13:49:50.000492+00:00
10.5281/zenodo.6522760,10.5281/zenodo.6522761,"Simulated data used in ""AIDE: annotation-assisted isoform discovery with high precision""",10.0,1,https://zenodo.org/record/6522761,https://doi.org/10.5281/zenodo.6522761,2022-05-05T23:45:42.035081+00:00,2022-05-06T01:49:55.060819+00:00
10.5281/zenodo.6498248,10.5281/zenodo.6498249,Data from Pati Cientific 2022-04-27 TD-2,10.0,1,https://zenodo.org/record/6498249,https://doi.org/10.5281/zenodo.6498249,2022-04-27T15:46:18.298723+00:00,2022-04-28T13:49:48.383457+00:00
10.5281/zenodo.4926880,10.5281/zenodo.6542360,CCG Starter Data Kit: Laos,10.0,2,https://zenodo.org/record/6542360,https://doi.org/10.5281/zenodo.6542360,2022-05-12T10:39:57.712010+00:00,2022-05-12T13:49:50.062528+00:00
10.5281/zenodo.6523845,10.5281/zenodo.6523846,"Dataset for publication: ""Design and Verification of a Calculable Composite Voltage Calibrator""",10.0,1,https://zenodo.org/record/6523846,https://doi.org/10.5281/zenodo.6523846,2022-05-06T10:38:27.561719+00:00,2022-05-10T11:45:25.025062+00:00
10.5281/zenodo.5806131,10.5281/zenodo.5806132,Bolaform Surfactant-Induced Au Nanoparticle Assemblies for Reliable Solution-Based Surface-Enhanced Raman Scattering Detection,10.0,1,https://zenodo.org/record/5806132,https://doi.org/10.5281/zenodo.5806132,2022-05-25T15:47:54.925363+00:00,2022-05-26T01:50:41.292128+00:00
10.5281/zenodo.4066729,10.5281/zenodo.4066730,wGrapeUNIPD-DL: an open dataset for white grape bunch detection,10.0,1,https://zenodo.org/record/4066730,https://doi.org/10.5281/zenodo.4066730,2022-05-20T17:15:23.362486+00:00,2022-05-21T01:50:05.627020+00:00
10.5281/zenodo.6564111,10.5281/zenodo.6564112,Land Surface Temperature for the city of Berlin,10.0,1,https://zenodo.org/record/6564112,https://doi.org/10.5281/zenodo.6564112,2022-05-19T14:44:41.510022+00:00,2022-05-20T01:49:38.909473+00:00
10.5281/zenodo.6471173,10.5281/zenodo.6471174,ALARMES PANTANAL HISTORIC,10.0,1,https://zenodo.org/record/6471174,https://doi.org/10.5281/zenodo.6471174,2022-04-19T18:47:37.687627+00:00,2022-04-20T01:50:04.035455+00:00
10.5281/zenodo.6616542,10.5281/zenodo.6616543,"Data to publication ""The performance of deep generative models for learning joint embeddings of single-cell multi-omics data""",10.0,1,https://zenodo.org/record/6616543,https://doi.org/10.5281/zenodo.6616543,2022-06-06T11:02:08.609595+00:00,2022-06-06T13:50:37.832745+00:00
10.5281/zenodo.6560918,10.5281/zenodo.6560919,"Effectiveness of COVID-19 vaccination on reduction of hospitalizations and deaths in elderly patients in Rio Grande do Norte, Brazil",10.0,1,https://zenodo.org/record/6560919,https://doi.org/10.5281/zenodo.6560919,2022-05-18T16:10:14.339221+00:00,2022-05-19T13:55:47.886943+00:00
10.5281/zenodo.6542792,10.5281/zenodo.6542793,ARTS-crossfit: Absorption model coefficients,10.0,1,https://zenodo.org/record/6542793,https://doi.org/10.5281/zenodo.6542793,2022-05-13T10:59:32.224791+00:00,2022-05-14T01:50:15.670017+00:00
10.5281/zenodo.6587155,10.5281/zenodo.6587156,"Simulation Parameters for Two Cooperative Binding Sites Sensitize PI(4,5)P2 Recognition by the Tubby Domain",10.0,1,https://zenodo.org/record/6587156,https://doi.org/10.5281/zenodo.6587156,2022-05-27T12:09:46.504605+00:00,2022-05-27T13:50:32.286087+00:00
10.5281/zenodo.6546557,10.5281/zenodo.6546558,Dataset for canopy sensing in orchards and vineyards,10.0,1,https://zenodo.org/record/6546558,https://doi.org/10.5281/zenodo.6546558,2022-05-13T15:55:00.006203+00:00,2022-06-01T15:46:49.225341+00:00
10.5281/zenodo.6513344,10.5281/zenodo.6516476,Jensen_etal_2022_molecular_dynamics_simulation_data,10.0,2,https://zenodo.org/record/6516476,https://doi.org/10.5281/zenodo.6516476,2022-05-05T06:42:19.103026+00:00,2022-05-05T13:49:23.946373+00:00
10.5281/zenodo.6477241,10.5281/zenodo.6611431,Sequence-structure-function relationships in the microbial protein universe,9.0,2,https://zenodo.org/record/6611431,https://doi.org/10.5281/zenodo.6611431,2022-06-03T17:34:52.913288+00:00,2022-06-04T13:51:05.678002+00:00
10.5281/zenodo.5173824,10.5281/zenodo.6595549,Catalogue of Bayesian SZNet's spectroscopic redshift predictions,9.0,2,https://zenodo.org/record/6595549,https://doi.org/10.5281/zenodo.6595549,2022-05-31T05:55:05.835501+00:00,2022-06-01T01:51:25.835892+00:00
10.5281/zenodo.6415125,10.5281/zenodo.6415126,Data from Pati Cientific 2022-04-05 TD-2,9.0,1,https://zenodo.org/record/6415126,https://doi.org/10.5281/zenodo.6415126,2022-04-05T15:08:09.234975+00:00,2022-04-06T13:50:15.545310+00:00
10.5281/zenodo.6396491,10.5281/zenodo.6396492,Data from Pati Cientific 2022-03-08 TD-4,9.0,1,https://zenodo.org/record/6396492,https://doi.org/10.5281/zenodo.6396492,2022-03-30T10:25:22.934044+00:00,2022-03-31T01:50:06.443781+00:00
10.5281/zenodo.6345282,10.5281/zenodo.6345283,"Artifacts for the paper ""Concretization of Abstract Traffic Scene Specifications Using Multi-objective Optimization""",9.0,1,https://zenodo.org/record/6345283,https://doi.org/10.5281/zenodo.6345283,2022-03-23T19:40:51.530779+00:00,2022-03-24T01:51:10.863571+00:00
10.5281/zenodo.6390425,10.5281/zenodo.6390426,Data from Pati Cientific 2022-02-08 TD-A,9.0,1,https://zenodo.org/record/6390426,https://doi.org/10.5281/zenodo.6390426,2022-03-28T13:34:58.055432+00:00,2022-03-28T13:49:46.165682+00:00
10.5281/zenodo.6415091,10.5281/zenodo.6415092,Data from Pati Cientific 2022-04-01 TD-4,9.0,1,https://zenodo.org/record/6415092,https://doi.org/10.5281/zenodo.6415092,2022-04-05T14:57:13.476164+00:00,2022-04-06T01:50:03.349044+00:00
10.5281/zenodo.6390408,10.5281/zenodo.6390409,Data from Pati Cientific 2022-02-08 TD-3,9.0,1,https://zenodo.org/record/6390409,https://doi.org/10.5281/zenodo.6390409,2022-03-28T13:26:48.983548+00:00,2022-03-28T13:49:46.000974+00:00
10.5281/zenodo.6390474,10.5281/zenodo.6390475,Data from Pati Cientific 2022-02-15 TD-2,9.0,1,https://zenodo.org/record/6390475,https://doi.org/10.5281/zenodo.6390475,2022-03-28T13:54:06.514255+00:00,2022-03-29T01:49:55.286761+00:00
10.5281/zenodo.6466890,10.5281/zenodo.6466891,"Digital Elevation Model from Pléiades stereo images - Upper Tuolumne basin, California, 2017-08-13",9.0,1,https://zenodo.org/record/6466891,https://doi.org/10.5281/zenodo.6466891,2022-04-18T06:49:10.146159+00:00,2022-04-20T01:50:02.055856+00:00
10.5281/zenodo.6393068,10.5281/zenodo.6393069,MEDUSA Campi Flegrei cGPS Weekly Timeseries (2016-2019),9.0,1,https://zenodo.org/record/6393069,https://doi.org/10.5281/zenodo.6393069,2022-04-05T16:16:52.512170+00:00,2022-04-06T13:50:14.555836+00:00
10.5281/zenodo.6472329,10.5281/zenodo.6472330,Data from Pati Cientific 2022-04-19 TD-3,9.0,1,https://zenodo.org/record/6472330,https://doi.org/10.5281/zenodo.6472330,2022-04-20T09:24:37.091404+00:00,2022-04-20T13:49:24.528647+00:00
